ATF	1.0
8	11     
"AcquisitionMode=Episodic Stimulation"
"Comment="
"YTop=1000"
"YBottom=-1000"
"SyncTimeUnits=12.5"
"SweepStartTimesMS=0.000,3000.000,6000.000,9000.000,12000.000,15000.000,18000.000,21000.000,24000.000,27000.000"
"SignalsExported=V1prim"
"Signals="	"V1prim"	"V1prim"	"V1prim"	"V1prim"	"V1prim"	"V1prim"	"V1prim"	"V1prim"	"V1prim"	"V1prim"
"Time (s)"	"Trace #1 (mV)"	"Trace #2 (mV)"	"Trace #3 (mV)"	"Trace #4 (mV)"	"Trace #5 (mV)"	"Trace #6 (mV)"	"Trace #7 (mV)"	"Trace #8 (mV)"	"Trace #9 (mV)"	"Trace #10 (mV)"
0.46435	-29.6326	-29.6936	-26.947	-28.4424	-27.71	-28.3203	-27.8015	-28.1982	-28.5645	-28.4424
0.4644	-29.6326	-29.6936	-26.947	-28.4424	-27.71	-28.2898	-27.771	-28.1677	-28.5645	-28.4424
0.46445	-29.602	-29.7546	-26.9775	-28.4424	-27.7405	-28.2898	-27.8015	-28.1677	-28.5645	-28.4729
0.4645	-29.6326	-29.7852	-27.0081	-28.4424	-27.771	-28.2898	-27.771	-28.1982	-28.5645	-28.4729
0.46455	-29.5715	-29.7241	-27.0386	-28.3813	-27.7405	-28.2593	-27.8015	-28.1677	-28.5645	-28.4424
0.4646	-29.5715	-29.7546	-27.0081	-28.4119	-27.71	-28.2898	-27.771	-28.1982	-28.5339	-28.4729
0.46465	-29.5715	-29.6936	-27.0081	-28.4424	-27.7405	-28.2898	-27.8015	-28.1982	-28.5034	-28.4729
0.4647	-29.541	-29.6936	-27.0386	-28.4119	-27.7405	-28.3203	-27.8015	-28.1982	-28.5645	-28.5034
0.46475	-29.5715	-29.7546	-27.0386	-28.4119	-27.7405	-28.2898	-27.8625	-28.1982	-28.5034	-28.4424
0.4648	-29.541	-29.7241	-27.0081	-28.4729	-27.7405	-28.2593	-27.8015	-28.1677	-28.5339	-28.4424
0.46485	-29.5715	-29.7852	-27.0081	-28.4424	-27.71	-28.2898	-27.8625	-28.1372	-28.5645	-28.4729
0.4649	-29.6326	-29.7241	-26.9775	-28.4424	-27.7405	-28.2898	-27.832	-28.1982	-28.5645	-28.4424
0.46495	-29.5715	-29.7546	-26.9775	-28.4729	-27.771	-28.2898	-27.832	-28.1677	-28.5645	-28.4729
0.465	-29.5715	-29.7546	-27.0081	-28.3813	-27.771	-28.2898	-27.832	-28.1982	-28.5339	-28.4729
0.46505	-29.602	-29.7241	-26.9775	-28.4119	-27.771	-28.2898	-27.8625	-28.1677	-28.5339	-28.4729
0.4651	-29.602	-29.7241	-27.0081	-28.4424	-27.7405	-28.2593	-27.8015	-28.1982	-28.5645	-28.5034
0.46515	-29.602	-29.7546	-27.0081	-28.4119	-27.71	-28.3203	-27.8015	-28.1677	-28.5339	-28.4729
0.4652	-29.5715	-29.7241	-27.0081	-28.4119	-27.7405	-28.3508	-27.832	-28.1982	-28.5645	-28.4729
0.46525	-29.6326	-29.7241	-27.0386	-28.4424	-27.8015	-28.3203	-27.8931	-28.1677	-28.5339	-28.4729
0.4653	-29.5715	-29.6936	-27.0386	-28.4729	-27.771	-28.3203	-27.8625	-28.1982	-28.5339	-28.4729
0.46535	-29.602	-29.6631	-27.0386	-28.4424	-27.771	-28.2898	-27.8625	-28.1982	-28.5339	-28.4424
0.4654	-29.541	-29.7241	-27.0081	-28.4119	-27.7405	-28.3508	-27.8625	-28.1372	-28.6255	-28.5339
0.46545	-29.541	-29.7241	-27.0081	-28.4424	-27.8015	-28.3203	-27.8625	-28.1982	-28.6255	-28.5034
0.4655	-29.5715	-29.7241	-27.0081	-28.4119	-27.771	-28.3203	-27.8625	-28.1677	-28.595	-28.5034
0.46555	-29.602	-29.6936	-27.0081	-28.4119	-27.771	-28.3203	-27.8015	-28.1677	-28.5645	-28.5645
0.4656	-29.6326	-29.6936	-27.0081	-28.4119	-27.771	-28.3508	-27.832	-28.1982	-28.595	-28.5034
0.46565	-29.6326	-29.7241	-27.0081	-28.4424	-27.8015	-28.3508	-27.8625	-28.1982	-28.5645	-28.5034
0.4657	-29.6326	-29.6936	-27.0081	-28.4119	-27.771	-28.3508	-27.832	-28.2288	-28.5645	-28.5034
0.46575	-29.602	-29.6936	-26.9775	-28.4119	-27.7405	-28.3508	-27.8625	-28.1982	-28.5645	-28.5339
0.4658	-29.5715	-29.7546	-26.9775	-28.4424	-27.7405	-28.3203	-27.832	-28.1982	-28.5339	-28.4729
0.46585	-29.602	-29.7241	-27.0081	-28.4119	-27.771	-28.3203	-27.8931	-28.1677	-28.595	-28.5339
0.4659	-29.5715	-29.7241	-26.947	-28.3508	-27.771	-28.3508	-27.8931	-28.1982	-28.5645	-28.5034
0.46595	-29.602	-29.7546	-27.0081	-28.3508	-27.771	-28.3813	-27.8625	-28.1982	-28.5339	-28.4729
0.466	-29.602	-29.7241	-27.0386	-28.3508	-27.7405	-28.3203	-27.8625	-28.1982	-28.595	-28.5034
0.46605	-29.602	-29.7546	-27.0386	-28.4119	-27.7405	-28.2898	-27.8625	-28.1982	-28.5645	-28.5034
0.4661	-29.6326	-29.8157	-27.0081	-28.3813	-27.7405	-28.2898	-27.8931	-28.1677	-28.595	-28.4729
0.46615	-29.602	-29.7546	-26.9775	-28.4119	-27.71	-28.2898	-27.8625	-28.1372	-28.595	-28.5339
0.4662	-29.602	-29.6936	-27.0081	-28.4424	-27.7405	-28.3203	-27.8625	-28.1677	-28.595	-28.5034
0.46625	-29.5715	-29.7241	-27.0081	-28.4424	-27.8015	-28.3508	-27.9236	-28.1372	-28.5645	-28.5034
0.4663	-29.6326	-29.7241	-27.0386	-28.3813	-27.771	-28.3203	-27.8931	-28.1677	-28.595	-28.5034
0.46635	-29.6326	-29.7546	-27.0386	-28.4119	-27.771	-28.3203	-27.8931	-28.1677	-28.5645	-28.4729
0.4664	-29.6326	-29.7546	-26.9775	-28.3813	-27.8015	-28.3508	-27.8625	-28.1982	-28.5645	-28.4729
0.46645	-29.6326	-29.7241	-27.0386	-28.4119	-27.7405	-28.3203	-27.8625	-28.1982	-28.5645	-28.5034
0.4665	-29.6631	-29.6936	-27.0386	-28.4119	-27.771	-28.3203	-27.8625	-28.1982	-28.595	-28.4729
0.46655	-29.6326	-29.7241	-27.0691	-28.3813	-27.771	-28.3813	-27.8625	-28.1982	-28.5645	-28.5034
0.4666	-29.6326	-29.7241	-27.0081	-28.3813	-27.771	-28.3203	-27.8625	-28.1677	-28.5645	-28.4729
0.46665	-29.6326	-29.6936	-27.0386	-28.4119	-27.771	-28.3203	-27.8625	-28.1982	-28.595	-28.4729
0.4667	-29.6326	-29.7546	-27.0386	-28.3813	-27.8015	-28.3203	-27.8625	-28.1982	-28.595	-28.4424
0.46675	-29.6631	-29.6631	-27.0081	-28.3508	-27.771	-28.3203	-27.8931	-28.1982	-28.656	-28.4729
0.4668	-29.6326	-29.6936	-27.0386	-28.3813	-27.7405	-28.3203	-27.8931	-28.1677	-28.6255	-28.5034
0.46685	-29.6326	-29.7241	-27.0386	-28.4119	-27.771	-28.2898	-27.8931	-28.2288	-28.5645	-28.4729
0.4669	-29.6631	-29.6631	-27.0386	-28.3813	-27.7405	-28.2898	-27.9236	-28.1677	-28.6255	-28.4729
0.46695	-29.602	-29.6631	-27.0386	-28.4119	-27.771	-28.2898	-27.8931	-28.1982	-28.5645	-28.5034
0.467	-29.5715	-29.7241	-27.0996	-28.3813	-27.771	-28.2898	-27.9236	-28.1982	-28.5645	-28.4729
0.46705	-29.602	-29.6936	-27.0386	-28.4119	-27.771	-28.2593	-27.8931	-28.1677	-28.6255	-28.5034
0.4671	-29.602	-29.6936	-27.0386	-28.4119	-27.771	-28.2898	-27.8931	-28.1372	-28.595	-28.4729
0.46715	-29.602	-29.7241	-27.0081	-28.3813	-27.771	-28.3203	-27.8931	-28.1677	-28.6255	-28.4729
0.4672	-29.6326	-29.6936	-27.0996	-28.4119	-27.8015	-28.3203	-27.8931	-28.1677	-28.595	-28.4729
0.46725	-29.6326	-29.6936	-27.0691	-28.3813	-27.8015	-28.2898	-27.8931	-28.1677	-28.5645	-28.5034
0.4673	-29.5715	-29.7241	-27.0996	-28.4119	-27.771	-28.2898	-27.8625	-28.1677	-28.595	-28.5034
0.46735	-29.602	-29.7241	-27.0996	-28.4424	-27.771	-28.2898	-27.8931	-28.1677	-28.6255	-28.5034
0.4674	-29.602	-29.6936	-27.1606	-28.4119	-27.7405	-28.3203	-27.8931	-28.2288	-28.595	-28.5034
0.46745	-29.602	-29.7241	-27.0996	-28.4119	-27.7405	-28.2898	-27.9236	-28.1982	-28.595	-28.5034
0.4675	-29.602	-29.7241	-27.0996	-28.4119	-27.8015	-28.3203	-27.9236	-28.1982	-28.595	-28.5034
0.46755	-29.5715	-29.7241	-27.0691	-28.4424	-27.771	-28.2898	-27.9236	-28.1982	-28.6255	-28.5034
0.4676	-29.5715	-29.7241	-27.1301	-28.4424	-27.771	-28.2898	-27.8625	-28.1982	-28.595	-28.4729
0.46765	-29.602	-29.7241	-27.1301	-28.4119	-27.7405	-28.3508	-27.8625	-28.1982	-28.595	-28.4729
0.4677	-29.5715	-29.7241	-27.0996	-28.4119	-27.7405	-28.3203	-27.8931	-28.2288	-28.656	-28.4424
0.46775	-29.602	-29.7241	-27.0996	-28.4119	-27.771	-28.2898	-27.9236	-28.2288	-28.656	-28.4729
0.4678	-29.602	-29.6631	-27.0691	-28.4119	-27.771	-28.2898	-27.9236	-28.2593	-28.6255	-28.4729
0.46785	-29.602	-29.7546	-27.0996	-28.4424	-27.7405	-28.2593	-27.8931	-28.2898	-28.6865	-28.4729
0.4679	-29.541	-29.6936	-27.0996	-28.4424	-27.771	-28.2898	-27.8625	-28.2593	-28.6255	-28.4424
0.46795	-29.5715	-29.6936	-27.0691	-28.4424	-27.771	-28.2898	-27.8625	-28.2593	-28.6255	-28.4424
0.468	-29.541	-29.7241	-27.0691	-28.4119	-27.771	-28.3203	-27.8931	-28.2593	-28.6255	-28.4729
0.46805	-29.5715	-29.6936	-27.0691	-28.4119	-27.8015	-28.2898	-27.8931	-28.2593	-28.6255	-28.4424
0.4681	-29.6326	-29.6936	-27.0691	-28.4729	-27.771	-28.2898	-27.8931	-28.2593	-28.6255	-28.5034
0.46815	-29.5715	-29.6936	-27.0691	-28.4424	-27.8015	-28.2898	-27.8931	-28.2288	-28.6255	-28.4729
0.4682	-29.602	-29.7241	-27.0386	-28.4119	-27.8015	-28.2898	-27.8931	-28.2288	-28.6865	-28.5034
0.46825	-29.6326	-29.6631	-27.0996	-28.4119	-27.771	-28.2898	-27.8931	-28.2593	-28.595	-28.4424
0.4683	-29.5715	-29.6936	-27.1301	-28.3813	-27.832	-28.3203	-27.8931	-28.2593	-28.595	-28.5339
0.46835	-29.602	-29.7241	-27.0691	-28.4119	-27.832	-28.3203	-27.8625	-28.2593	-28.6255	-28.5034
0.4684	-29.602	-29.7241	-27.1301	-28.4119	-27.8015	-28.2898	-27.832	-28.2288	-28.6255	-28.5034
0.46845	-29.5715	-29.7241	-27.1301	-28.3813	-27.771	-28.2898	-27.8625	-28.2288	-28.595	-28.4729
0.4685	-29.602	-29.7241	-27.1606	-28.3813	-27.7405	-28.2898	-27.8931	-28.2593	-28.6255	-28.4729
0.46855	-29.6326	-29.7241	-27.1301	-28.3813	-27.832	-28.2593	-27.8931	-28.2288	-28.656	-28.4424
0.4686	-29.602	-29.7241	-27.1301	-28.3813	-27.8015	-28.3508	-27.8625	-28.2288	-28.6865	-28.4729
0.46865	-29.6326	-29.7241	-27.1606	-28.4119	-27.771	-28.2898	-27.8931	-28.2593	-28.6255	-28.4119
0.4687	-29.6326	-29.7241	-27.1301	-28.4119	-27.7405	-28.2898	-27.8931	-28.2593	-28.6255	-28.4424
0.46875	-29.6936	-29.7241	-27.1606	-28.3508	-27.771	-28.3813	-27.8931	-28.2288	-28.6865	-28.4424
0.4688	-29.6326	-29.7241	-27.1606	-28.3813	-27.8015	-28.3203	-27.8625	-28.2288	-28.6255	-28.5034
0.46885	-29.6326	-29.7241	-27.1301	-28.3813	-27.7405	-28.3203	-27.8931	-28.1982	-28.6255	-28.5034
0.4689	-29.6631	-29.7241	-27.1301	-28.4119	-27.8015	-28.3508	-27.8625	-28.1982	-28.6255	-28.4729
0.46895	-29.6326	-29.7546	-27.1301	-28.4729	-27.771	-28.3203	-27.8625	-28.2288	-28.6865	-28.4729
0.469	-29.5715	-29.7241	-27.1606	-28.4119	-27.7405	-28.3203	-27.832	-28.2288	-28.6255	-28.5034
0.46905	-29.541	-29.7241	-27.1606	-28.4119	-27.771	-28.2898	-27.8931	-28.2288	-28.6255	-28.5034
0.4691	-29.602	-29.7241	-27.1606	-28.4424	-27.7405	-28.2898	-27.9236	-28.2288	-28.6255	-28.4729
0.46915	-29.602	-29.7241	-27.1606	-28.4424	-27.8015	-28.2898	-27.8931	-28.2898	-28.656	-28.4424
0.4692	-29.602	-29.7546	-27.1606	-28.4729	-27.8015	-28.3203	-27.8625	-28.2288	-28.595	-28.4729
0.46925	-29.602	-29.7241	-27.1301	-28.4424	-27.8015	-28.3203	-27.8931	-28.1982	-28.595	-28.4729
0.4693	-29.602	-29.6936	-27.1912	-28.4729	-27.771	-28.3508	-27.9236	-28.2288	-28.595	-28.4424
0.46935	-29.5715	-29.6936	-27.1301	-28.4424	-27.771	-28.2593	-27.8931	-28.1982	-28.6255	-28.4729
0.4694	-29.602	-29.6936	-27.1301	-28.4424	-27.8015	-28.2898	-27.8931	-28.2288	-28.5645	-28.4424
0.46945	-29.602	-29.6631	-27.1606	-28.4424	-27.771	-28.2898	-27.8625	-28.2288	-28.6255	-28.5034
0.4695	-29.602	-29.6631	-27.1912	-28.4729	-27.7405	-28.2593	-27.9541	-28.2288	-28.595	-28.5339
0.46955	-29.6326	-29.6631	-27.1912	-28.4119	-27.7405	-28.2593	-27.9236	-28.2593	-28.656	-28.5034
0.4696	-29.602	-29.6631	-27.1912	-28.4119	-27.7405	-28.3203	-27.8625	-28.2288	-28.6255	-28.5034
0.46965	-29.6326	-29.7241	-27.2217	-28.4424	-27.7405	-28.3203	-27.8931	-28.2593	-28.656	-28.5034
0.4697	-29.5715	-29.6631	-27.1606	-28.4119	-27.7405	-28.3203	-27.8625	-28.2593	-28.6255	-28.5034
0.46975	-29.602	-29.7241	-27.1912	-28.4119	-27.7405	-28.3203	-27.832	-28.2593	-28.6255	-28.4729
0.4698	-29.6326	-29.6936	-27.1606	-28.4119	-27.8015	-28.3203	-27.8625	-28.2593	-28.6255	-28.4424
0.46985	-29.6326	-29.7241	-27.1606	-28.4119	-27.7405	-28.3203	-27.8625	-28.2898	-28.595	-28.4729
0.4699	-29.5715	-29.7241	-27.1912	-28.4424	-27.771	-28.3508	-27.8625	-28.2593	-28.6255	-28.4424
0.46995	-29.5715	-29.6936	-27.1912	-28.4729	-27.771	-28.3508	-27.8931	-28.1982	-28.595	-28.4729
0.47	-29.5715	-29.6631	-27.1606	-28.4424	-27.8015	-28.3813	-27.832	-28.2593	-28.6255	-28.4424
0.47005	-29.6326	-29.6631	-27.1606	-28.5034	-27.8015	-28.3813	-27.832	-28.2593	-28.5645	-28.4729
0.4701	-29.5715	-29.7546	-27.1301	-28.4424	-27.8015	-28.3203	-27.8931	-28.2593	-28.5645	-28.4729
0.47015	-29.5715	-29.7241	-27.2217	-28.4424	-27.8015	-28.3508	-27.8625	-28.2898	-28.5645	-28.4729
0.4702	-29.5715	-29.7241	-27.1606	-28.4424	-27.8015	-28.3508	-27.8625	-28.2898	-28.5645	-28.5339
0.47025	-29.602	-29.7241	-27.1301	-28.4119	-27.771	-28.3203	-27.832	-28.3508	-28.6255	-28.5339
0.4703	-29.5715	-29.7241	-27.0996	-28.4729	-27.7405	-28.2898	-27.8625	-28.2593	-28.595	-28.4729
0.47035	-29.602	-29.6631	-27.1301	-28.4729	-27.8015	-28.3508	-27.8931	-28.2288	-28.5645	-28.5034
0.4704	-29.5715	-29.7241	-27.1301	-28.4729	-27.771	-28.2593	-27.8931	-28.2593	-28.6255	-28.5034
0.47045	-29.602	-29.6936	-27.1301	-28.4424	-27.771	-28.2898	-27.8625	-28.2593	-28.6255	-28.5034
0.4705	-29.5715	-29.6936	-27.1606	-28.4424	-27.771	-28.3508	-27.8625	-28.2288	-28.595	-28.4729
0.47055	-29.5715	-29.6631	-27.1301	-28.4424	-27.771	-28.3203	-27.8931	-28.1982	-28.5645	-28.5034
0.4706	-29.5715	-29.6631	-27.1301	-28.4729	-27.771	-28.3203	-27.832	-28.2288	-28.595	-28.4424
0.47065	-29.5715	-29.6631	-27.1606	-28.4119	-27.771	-28.3508	-27.8625	-28.2288	-28.595	-28.4729
0.4707	-29.5715	-29.6631	-27.1301	-28.4119	-27.8015	-28.3203	-27.9236	-28.2288	-28.6255	-28.4424
0.47075	-29.5715	-29.6631	-27.1606	-28.3813	-27.771	-28.2898	-27.8931	-28.2593	-28.6255	-28.4729
0.4708	-29.5715	-29.6936	-27.1606	-28.4424	-27.832	-28.2898	-27.8931	-28.2288	-28.6255	-28.4729
0.47085	-29.5715	-29.6936	-27.1606	-28.3813	-27.8015	-28.3203	-27.8931	-28.2593	-28.5645	-28.4729
0.4709	-29.602	-29.6936	-27.1912	-28.4424	-27.771	-28.2898	-27.8931	-28.2593	-28.595	-28.4729
0.47095	-29.602	-29.7241	-27.1606	-28.4424	-27.8015	-28.2898	-27.8931	-28.2288	-28.6255	-28.4424
0.471	-29.602	-29.6936	-27.1606	-28.5034	-27.8015	-28.3508	-27.8625	-28.2288	-28.595	-28.4729
0.47105	-29.6326	-29.6631	-27.2217	-28.5034	-27.771	-28.2898	-27.8931	-28.2593	-28.5645	-28.5034
0.4711	-29.5715	-29.6936	-27.2217	-28.4424	-27.832	-28.2898	-27.8931	-28.2898	-28.595	-28.5034
0.47115	-29.602	-29.6936	-27.2522	-28.4424	-27.8015	-28.2898	-27.9236	-28.2593	-28.595	-28.4729
0.4712	-29.602	-29.6631	-27.2522	-28.4729	-27.8625	-28.2898	-27.8931	-28.2593	-28.6255	-28.4729
0.47125	-29.5715	-29.6936	-27.2522	-28.4119	-27.8625	-28.2898	-27.9236	-28.2593	-28.6865	-28.5034
0.4713	-29.5715	-29.6631	-27.2522	-28.4119	-27.771	-28.2898	-27.8931	-28.2593	-28.656	-28.5034
0.47135	-29.5715	-29.6936	-27.2522	-28.4424	-27.832	-28.3508	-27.9846	-28.2593	-28.656	-28.5034
0.4714	-29.602	-29.6631	-27.2217	-28.4729	-27.832	-28.2898	-27.9541	-28.2898	-28.6255	-28.5034
0.47145	-29.5715	-29.7241	-27.2217	-28.4424	-27.8015	-28.2898	-27.9541	-28.2288	-28.595	-28.5339
0.4715	-29.5715	-29.6936	-27.1606	-28.4424	-27.8015	-28.3508	-27.8931	-28.2288	-28.656	-28.4729
0.47155	-29.602	-29.6936	-27.2217	-28.4424	-27.8015	-28.3203	-27.8931	-28.2898	-28.656	-28.5034
0.4716	-29.602	-29.7241	-27.1912	-28.4729	-27.8015	-28.3203	-27.8931	-28.2593	-28.6255	-28.5339
0.47165	-29.602	-29.7241	-27.1912	-28.4729	-27.832	-28.2898	-27.8625	-28.2593	-28.595	-28.5034
0.4717	-29.602	-29.6936	-27.1912	-28.4729	-27.8625	-28.3508	-27.8931	-28.1982	-28.6255	-28.4729
0.47175	-29.602	-29.7241	-27.1606	-28.4729	-27.8625	-28.3203	-27.832	-28.2898	-28.5645	-28.5034
0.4718	-29.5715	-29.6936	-27.1606	-28.4729	-27.832	-28.2898	-27.8625	-28.2593	-28.6255	-28.4729
0.47185	-29.602	-29.7241	-27.1912	-28.5034	-27.832	-28.3203	-27.8625	-28.2593	-28.6255	-28.5034
0.4719	-29.602	-29.7241	-27.2217	-28.5034	-27.832	-28.2898	-27.8931	-28.2593	-28.595	-28.5339
0.47195	-29.602	-29.6936	-27.2217	-28.4729	-27.8015	-28.2898	-27.8625	-28.2288	-28.6255	-28.5339
0.472	-29.6326	-29.6631	-27.2217	-28.5034	-27.8625	-28.2593	-27.8625	-28.2288	-28.6255	-28.5339
0.47205	-29.602	-29.7241	-27.2217	-28.5034	-27.8625	-28.2898	-27.8625	-28.2288	-28.6255	-28.4424
0.4721	-29.602	-29.7241	-27.1912	-28.4729	-27.8625	-28.2898	-27.8625	-28.1982	-28.656	-28.4424
0.47215	-29.541	-29.7546	-27.2217	-28.4729	-27.8625	-28.3508	-27.8625	-28.2288	-28.6255	-28.4424
0.4722	-29.5715	-29.6936	-27.1606	-28.4729	-27.832	-28.2898	-27.832	-28.2288	-28.6255	-28.4424
0.47225	-29.602	-29.7241	-27.1912	-28.4729	-27.8625	-28.3203	-27.8625	-28.2288	-28.6865	-28.4729
0.4723	-29.5715	-29.6936	-27.2217	-28.5034	-27.8015	-28.3203	-27.8015	-28.2593	-28.595	-28.4424
0.47235	-29.5715	-29.6631	-27.1606	-28.4729	-27.8015	-28.3203	-27.8625	-28.2898	-28.6255	-28.4424
0.4724	-29.5715	-29.7546	-27.1912	-28.4729	-27.8625	-28.2898	-27.8015	-28.2288	-28.595	-28.4729
0.47245	-29.5715	-29.6936	-27.2217	-28.4729	-27.832	-28.2898	-27.8625	-28.2898	-28.656	-28.4119
0.4725	-29.602	-29.7241	-27.1912	-28.5034	-27.832	-28.2593	-27.8625	-28.2898	-28.656	-28.4424
0.47255	-29.5715	-29.6631	-27.2217	-28.4729	-27.8015	-28.2593	-27.8625	-28.2288	-28.6255	-28.4729
0.4726	-29.5715	-29.6631	-27.2217	-28.4424	-27.832	-28.2593	-27.832	-28.2593	-28.656	-28.5034
0.47265	-29.541	-29.6936	-27.1912	-28.3813	-27.832	-28.2898	-27.8931	-28.2288	-28.656	-28.4424
0.4727	-29.602	-29.6631	-27.1606	-28.4119	-27.832	-28.2898	-27.8625	-28.1982	-28.6255	-28.4729
0.47275	-29.541	-29.6936	-27.1912	-28.4119	-27.832	-28.2898	-27.8625	-28.2593	-28.6255	-28.4119
0.4728	-29.5715	-29.6631	-27.2217	-28.4119	-27.832	-28.3508	-27.832	-28.2593	-28.595	-28.4424
0.47285	-29.602	-29.6631	-27.1912	-28.4729	-27.832	-28.3813	-27.8625	-28.2898	-28.6255	-28.4729
0.4729	-29.602	-29.6631	-27.2217	-28.4424	-27.832	-28.3203	-27.832	-28.2898	-28.595	-28.5034
0.47295	-29.602	-29.6936	-27.2217	-28.4424	-27.8931	-28.2898	-27.8625	-28.2898	-28.595	-28.4729
0.473	-29.6326	-29.6936	-27.1912	-28.4729	-27.832	-28.2898	-27.8625	-28.2898	-28.595	-28.4424
0.47305	-29.602	-29.6326	-27.2522	-28.4119	-27.8625	-28.3203	-27.9236	-28.2898	-28.595	-28.4424
0.4731	-29.5715	-29.6936	-27.2217	-28.4424	-27.832	-28.3203	-27.8625	-28.2593	-28.6255	-28.4729
0.47315	-29.5715	-29.6631	-27.2217	-28.4424	-27.8931	-28.2898	-27.832	-28.2898	-28.6255	-28.4729
0.4732	-29.541	-29.6326	-27.2217	-28.4424	-27.8625	-28.3203	-27.832	-28.2593	-28.595	-28.4729
0.47325	-29.5715	-29.6936	-27.1912	-28.4729	-27.832	-28.2898	-27.832	-28.3203	-28.5645	-28.5034
0.4733	-29.541	-29.6631	-27.1912	-28.4424	-27.832	-28.3508	-27.832	-28.2898	-28.595	-28.5034
0.47335	-29.5105	-29.6631	-27.2217	-28.4424	-27.9236	-28.3203	-27.8625	-28.2593	-28.595	-28.5034
0.4734	-29.5715	-29.6631	-27.2217	-28.4729	-27.832	-28.3203	-27.832	-28.2593	-28.595	-28.4729
0.47345	-29.5715	-29.6631	-27.2217	-28.4424	-27.8625	-28.2898	-27.832	-28.2593	-28.6255	-28.4729
0.4735	-29.602	-29.6631	-27.2827	-28.4424	-27.8625	-28.3203	-27.832	-28.2288	-28.595	-28.5034
0.47355	-29.5715	-29.6631	-27.2522	-28.4119	-27.8931	-28.2898	-27.832	-28.2593	-28.6255	-28.5339
0.4736	-29.5715	-29.6936	-27.2217	-28.4424	-27.832	-28.2898	-27.832	-28.2593	-28.595	-28.5034
0.47365	-29.541	-29.7241	-27.2827	-28.4424	-27.8625	-28.2898	-27.832	-28.2288	-28.656	-28.5645
0.4737	-29.541	-29.6936	-27.2522	-28.4729	-27.832	-28.2898	-27.8625	-28.1982	-28.6255	-28.5034
0.47375	-29.5715	-29.7241	-27.2827	-28.4119	-27.8625	-28.3203	-27.8015	-28.2288	-28.6255	-28.4729
0.4738	-29.541	-29.7241	-27.2827	-28.4119	-27.832	-28.3508	-27.832	-28.2593	-28.6255	-28.5034
0.47385	-29.541	-29.6631	-27.2522	-28.4424	-27.832	-28.3203	-27.8015	-28.2288	-28.595	-28.4424
0.4739	-29.541	-29.6631	-27.2827	-28.3813	-27.8015	-28.3203	-27.832	-28.2593	-28.6255	-28.4729
0.47395	-29.5105	-29.6936	-27.2522	-28.4424	-27.8625	-28.3203	-27.832	-28.2593	-28.6865	-28.4729
0.474	-29.5715	-29.6326	-27.2217	-28.4424	-27.832	-28.3203	-27.832	-28.2593	-28.6255	-28.5034
0.47405	-29.602	-29.6631	-27.2217	-28.4424	-27.8625	-28.2898	-27.8015	-28.2288	-28.6255	-28.5034
0.4741	-29.5715	-29.7241	-27.2217	-28.4424	-27.832	-28.2898	-27.832	-28.2593	-28.6255	-28.4729
0.47415	-29.5715	-29.6631	-27.2827	-28.4119	-27.8625	-28.3203	-27.8015	-28.2288	-28.656	-28.5034
0.4742	-29.602	-29.6631	-27.2522	-28.4729	-27.832	-28.2593	-27.832	-28.1982	-28.656	-28.5034
0.47425	-29.602	-29.6936	-27.2522	-28.4729	-27.832	-28.2898	-27.8015	-28.1982	-28.595	-28.4729
0.4743	-29.5715	-29.6326	-27.2827	-28.4729	-27.832	-28.3203	-27.8015	-28.1677	-28.595	-28.4729
0.47435	-29.5715	-29.6326	-27.2522	-28.4729	-27.8625	-28.3203	-27.8625	-28.1982	-28.656	-28.5034
0.4744	-29.5715	-29.7241	-27.2827	-28.4729	-27.8931	-28.2593	-27.832	-28.1982	-28.5645	-28.5034
0.47445	-29.5715	-29.6936	-27.2827	-28.4424	-27.8931	-28.3203	-27.832	-28.2288	-28.595	-28.4729
0.4745	-29.602	-29.6631	-27.2827	-28.4119	-27.8625	-28.2898	-27.8931	-28.1982	-28.656	-28.4729
0.47455	-29.5715	-29.6936	-27.2827	-28.4424	-27.832	-28.3203	-27.8931	-28.1677	-28.6255	-28.5034
0.4746	-29.5715	-29.6631	-27.2522	-28.4729	-27.8625	-28.2898	-27.8625	-28.1677	-28.595	-28.4729
0.47465	-29.541	-29.6326	-27.2522	-28.4729	-27.8931	-28.2593	-27.8931	-28.1677	-28.656	-28.5034
0.4747	-29.5715	-29.6936	-27.2522	-28.4119	-27.8625	-28.2593	-27.832	-28.1677	-28.656	-28.5034
0.47475	-29.5715	-29.6936	-27.2522	-28.4119	-27.8625	-28.2593	-27.832	-28.1982	-28.6255	-28.5034
0.4748	-29.5715	-29.6631	-27.2522	-28.4424	-27.8931	-28.2898	-27.771	-28.1982	-28.656	-28.5034
0.47485	-29.541	-29.6936	-27.2827	-28.4424	-27.832	-28.2898	-27.8015	-28.1982	-28.6255	-28.5645
0.4749	-29.6326	-29.6936	-27.2522	-28.4119	-27.8625	-28.2898	-27.832	-28.1982	-28.6255	-28.5034
0.47495	-29.5715	-29.6631	-27.2522	-28.4424	-27.8625	-28.2898	-27.8015	-28.2593	-28.656	-28.4729
0.475	-29.5715	-29.7241	-27.2827	-28.4119	-27.8015	-28.2898	-27.8015	-28.1982	-28.6255	-28.5034
