g_egl19_nS,g_shk1_nS,g_leak_nS,capacitance_pF,g_slo2_nS,v_shift_mV,distance,weight
11.38549395078815,41.76334380907164,0.4064905513885932,16.64877134390904,3.6022629089443194,11.545677808377148,0.6232038954295639,0.007447543274334983
17.091059195206746,40.208798049752986,0.1879968943254966,24.1829862255624,4.0,8.72006014505008,0.6233590962534423,0.007445601983628232
15.84545821148912,43.82069289076933,0.47091971722959963,24.6543664367666,3.738585660562766,12.325382134777394,0.6234907926404646,0.007443954710179251
10.0,34.19782381701057,0.41304874146236215,15.48882715119249,4.0,11.274315587443816,0.6235038252031297,0.007443791698296139
13.54016234113726,43.03234750438603,0.08487969872467528,19.76630240214603,2.8771154960462404,10.497563371618487,0.6237324355319422,0.007440932256523747
14.511830157724674,37.13671739229801,0.1404397190407221,21.741076521450893,3.30508056422357,10.695526822098323,0.6239601182127156,0.007438084468186817
12.364528814427604,45.0,0.0001,14.046856161415164,3.703139183204858,11.738761740670643,0.6240902916610495,0.007436456319726032
15.626273958445186,35.49644408350209,0.2326628657282026,26.070142820354324,3.363709882072237,10.277777678411114,0.6245733683064784,0.0074304143721112366
20.023936380618814,37.84734547103185,0.49941222702920685,27.94355635982685,4.0,10.419056388204517,0.6255428811573865,0.007418289188833197
16.698450931085695,40.23342211348702,0.1815376077853709,23.627508827637655,3.420042089387557,10.594719433403798,0.6266433816027253,0.007404527058746975
10.734685685499944,43.95290948735971,0.3850845847659706,12.144862708156168,2.1842631183473027,12.338767250134637,0.6273975185785923,0.007395097128816244
11.442613049733886,43.69033786339095,0.3717329019715079,14.65181622616712,2.6126061564371095,12.412714663834418,0.6280859778316114,0.007386489051855603
18.98366615060229,43.3646838607654,0.2246609331485763,23.964059185573152,3.8760076617511032,9.931139377591403,0.6282787104888071,0.007384079345430045
18.162829437425017,43.19267780760426,0.184163560697568,26.471890133938587,3.086275744886872,9.431338792668122,0.6283684933579072,0.007382956820260972
17.337317491115982,39.336343980388286,0.20896532588461958,28.04834422827647,3.091943993283636,9.496299973624836,0.6288078229751963,0.007377464178196774
15.109219056664985,44.107601519962905,0.057982492363544816,17.344339899378102,3.679131621008947,11.395558948473486,0.6312448177965563,0.00734700079736029
12.463142915021816,45.0,0.4489767690748702,18.509290981290448,3.1304926575075833,11.86333438273092,0.6319168893235959,0.00733860113066027
18.23837254633925,39.43688086697985,0.36255176596607425,22.86781364000813,4.0,10.955609795914032,0.6321438851090979,0.007335764250612753
14.543419726153036,34.35945205543712,0.16688562860358813,21.97485959848302,3.5769718046771133,10.665347418027753,0.6339006382786696,0.007313811933826261
14.33516810269317,35.179378757980764,0.16518378124281927,22.876868178740068,3.951705305940565,10.63609201582872,0.6350614748036618,0.00729930891354233
15.802125529813225,41.84355949338487,0.085334150845247,20.550751923114518,3.6500131524834054,10.704370844038792,0.6353324283423615,0.007295924057888825
13.19831872767758,34.95781097274648,0.09559083454532594,20.478832852647724,3.7220625725060157,10.413055921891274,0.6355615206489618,0.007293062247678153
19.196963030512208,32.59252212447441,0.4217967165295917,29.767903567884353,4.0,8.902994800836181,0.6355920040334773,0.007292681457560269
19.5229541069214,36.855843717914624,0.3870571916820303,27.77460492321496,4.0,9.915134140880355,0.6369551389829808,0.007275655231072063
15.256401794826253,41.348547413134334,0.16079994908224535,16.91990824466943,4.0,11.879013922783985,0.6383348256476455,0.007258425730791796
10.126374087932609,42.41899037830186,0.2554150771935451,11.306630054772306,3.250833496559609,12.11868886364423,0.638569386059456,0.007255496903696068
16.55852539872303,42.24880158851456,0.10701992826194787,22.779601107521867,3.027865270167795,10.199642800161788,0.6386314246936048,0.0072547222790931174
