label,family,baseline_E,baseline_I,baseline_ptp,min_activity,max_activity,E_mean_0,I_mean_0,E_ptp_0,crossings_0,I_output_mean_0,E_mean_1,I_mean_1,E_ptp_1,crossings_1,I_output_mean_1,persistent_oscillation,valid_baseline
somatic_grid_14.0_0.7/S1/Syn,somatic_grid_14.0_0.7,0.04963499528645953,0.05115659198852108,3.6056227448177935e-11,0.036598445954365816,0.09070834370578107,0.086750454366089,0.039053120496007884,0.0,0,0.039053120496007884,0.086750454366089,0.039053120496007884,0.0,0,0.039053120496007884,False,True
somatic_grid_14.0_0.7/S1/CaMKII,somatic_grid_14.0_0.7,0.04963499528645953,0.05115659198852108,3.6056227448177935e-11,0.023975574362762236,0.051640551846398264,0.024632044375683726,0.037071877854460214,0.0,0,0.037071877854460214,0.024632044375683726,0.037071877854460214,0.0,0,0.037071877854460214,False,True
somatic_grid_14.0_0.7/S1/hDlx,somatic_grid_14.0_0.7,0.04963499528645953,0.05115659198852108,3.6056227448177935e-11,0.02890284184485755,0.32769948861067477,0.13792583794434513,0.08206599586151796,0.28817333356069097,12,0.08206599586151796,0.14429563331189657,0.08383888825096868,0.2881729876469812,13,0.08383888825096868,True,True
somatic_grid_14.0_0.7/S1/I_spared,somatic_grid_14.0_0.7,0.04963499528645953,0.05115659198852108,3.6056227448177935e-11,0.023975574362762236,0.051640551846398264,0.024632044375683726,0.037071877854460214,0.0,0,0.037071877854460214,0.024632044375683726,0.037071877854460214,0.0,0,0.037071877854460214,False,True
somatic_grid_14.25_0.5/S2/baseline,somatic_grid_14.25_0.5,0.06732123960214488,0.06256089455074941,6.560217656437217e-05,0.050018027853458685,0.08715916276654906,0.06731908809394205,0.06256071203092263,0.0,0,0.06256071203092263,0.06731908809394205,0.06256071203092263,0.0,0,0.06256071203092263,False,True
somatic_grid_14.25_0.5/S2/Syn,somatic_grid_14.25_0.5,0.06732123960214488,0.06256089455074941,6.560217656437217e-05,0.009761198425064219,0.27220147527240357,0.09336361053474758,0.07092880408567945,0.26244027684733934,9,0.07092880408567945,0.09339276761775961,0.07093792291710914,0.26243010205123624,9,0.07093792291710914,True,True
somatic_grid_14.25_0.5/S2/CaMKII,somatic_grid_14.25_0.5,0.06732123960214488,0.06256089455074941,6.560217656437217e-05,0.02966327679631436,0.08715916276654906,0.030922509028530002,0.04039381020952959,0.0,0,0.04039381020952959,0.030922509028530002,0.04039381020952959,0.0,0,0.04039381020952959,False,True
somatic_grid_14.25_0.5/S2/hDlx,somatic_grid_14.25_0.5,0.06732123960214488,0.06256089455074941,6.560217656437217e-05,0.016656909195951333,0.42379621490737396,0.15685455328308026,0.1176539507379432,0.40679904884049545,12,0.1176539507379432,0.15749907233626198,0.1181349066837126,0.4068029475373536,11,0.1181349066837126,True,True
somatic_grid_14.25_0.5/S2/I_spared,somatic_grid_14.25_0.5,0.06732123960214488,0.06256089455074941,6.560217656437217e-05,0.02966327679631436,0.08715916276654906,0.030922509028530002,0.04039381020952959,0.0,0,0.04039381020952959,0.030922509028530002,0.04039381020952959,0.0,0,0.04039381020952959,False,True
somatic_grid_14.25_0.5/S1/baseline,somatic_grid_14.25_0.5,0.04963499528645953,0.05115659198852108,3.6056227448177935e-11,0.049288038485100306,0.051640551846398264,0.049634995284876776,0.051156591987958376,0.0,0,0.051156591987958376,0.049634995284876776,0.051156591987958376,0.0,0,0.051156591987958376,False,True
somatic_grid_14.25_0.5/S1/Syn,somatic_grid_14.25_0.5,0.04963499528645953,0.05115659198852108,3.6056227448177935e-11,0.034063077877460116,0.0639981100894282,0.06279598619378333,0.03528549361729111,0.0,0,0.03528549361729111,0.06279598619378333,0.03528549361729111,0.0,0,0.03528549361729111,False,True
somatic_grid_14.25_0.5/S1/CaMKII,somatic_grid_14.25_0.5,0.04963499528645953,0.05115659198852108,3.6056227448177935e-11,0.023975574362762236,0.051640551846398264,0.024632044375683726,0.037071877854460214,0.0,0,0.037071877854460214,0.024632044375683726,0.037071877854460214,0.0,0,0.037071877854460214,False,True
somatic_grid_14.25_0.5/S1/hDlx,somatic_grid_14.25_0.5,0.04963499528645953,0.05115659198852108,3.6056227448177935e-11,0.02890284184485755,0.32769948861067477,0.13792583794434513,0.08206599586151796,0.28817333356069097,12,0.08206599586151796,0.14429563331189657,0.08383888825096868,0.2881729876469812,13,0.08383888825096868,True,True
somatic_grid_14.25_0.5/S1/I_spared,somatic_grid_14.25_0.5,0.04963499528645953,0.05115659198852108,3.6056227448177935e-11,0.023975574362762236,0.051640551846398264,0.024632044375683726,0.037071877854460214,0.0,0,0.037071877854460214,0.024632044375683726,0.037071877854460214,0.0,0,0.037071877854460214,False,True
somatic_grid_14.25_0.6/S2/baseline,somatic_grid_14.25_0.6,0.06732123960214488,0.06256089455074941,6.560217656437217e-05,0.050018027853458685,0.08715916276654906,0.06731908809394205,0.06256071203092263,0.0,0,0.06256071203092263,0.06731908809394205,0.06256071203092263,0.0,0,0.06256071203092263,False,True
somatic_grid_14.25_0.6/S2/Syn,somatic_grid_14.25_0.6,0.06732123960214488,0.06256089455074941,6.560217656437217e-05,0.004043350905948169,0.3345581712565572,0.09990997947644296,0.08162021918754632,0.330512599045722,9,0.08162021918754632,0.09864175932052197,0.07852667791007537,0.33050263231404436,9,0.07852667791007537,True,True
somatic_grid_14.25_0.6/S2/CaMKII,somatic_grid_14.25_0.6,0.06732123960214488,0.06256089455074941,6.560217656437217e-05,0.02966327679631436,0.08715916276654906,0.030922509028530002,0.04039381020952959,0.0,0,0.04039381020952959,0.030922509028530002,0.04039381020952959,0.0,0,0.04039381020952959,False,True
somatic_grid_14.25_0.6/S2/hDlx,somatic_grid_14.25_0.6,0.06732123960214488,0.06256089455074941,6.560217656437217e-05,0.016656909195951333,0.42379621490737396,0.15685455328308026,0.1176539507379432,0.40679904884049545,12,0.1176539507379432,0.15749907233626198,0.1181349066837126,0.4068029475373536,11,0.1181349066837126,True,True
somatic_grid_14.25_0.6/S2/I_spared,somatic_grid_14.25_0.6,0.06732123960214488,0.06256089455074941,6.560217656437217e-05,0.02966327679631436,0.08715916276654906,0.030922509028530002,0.04039381020952959,0.0,0,0.04039381020952959,0.030922509028530002,0.04039381020952959,0.0,0,0.04039381020952959,False,True
somatic_grid_14.25_0.6/S1/baseline,somatic_grid_14.25_0.6,0.04963499528645953,0.05115659198852108,3.6056227448177935e-11,0.049288038485100306,0.051640551846398264,0.049634995284876776,0.051156591987958376,0.0,0,0.051156591987958376,0.049634995284876776,0.051156591987958376,0.0,0,0.051156591987958376,False,True
somatic_grid_14.25_0.6/S1/Syn,somatic_grid_14.25_0.6,0.04963499528645953,0.05115659198852108,3.6056227448177935e-11,0.03495785106485777,0.07618769061016904,0.07397165591592682,0.036731632612658986,0.0,0,0.036731632612658986,0.07397165591592682,0.036731632612658986,0.0,0,0.036731632612658986,False,True
somatic_grid_14.25_0.6/S1/CaMKII,somatic_grid_14.25_0.6,0.04963499528645953,0.05115659198852108,3.6056227448177935e-11,0.023975574362762236,0.051640551846398264,0.024632044375683726,0.037071877854460214,0.0,0,0.037071877854460214,0.024632044375683726,0.037071877854460214,0.0,0,0.037071877854460214,False,True
somatic_grid_14.25_0.6/S1/hDlx,somatic_grid_14.25_0.6,0.04963499528645953,0.05115659198852108,3.6056227448177935e-11,0.02890284184485755,0.32769948861067477,0.13792583794434513,0.08206599586151796,0.28817333356069097,12,0.08206599586151796,0.14429563331189657,0.08383888825096868,0.2881729876469812,13,0.08383888825096868,True,True
somatic_grid_14.25_0.6/S1/I_spared,somatic_grid_14.25_0.6,0.04963499528645953,0.05115659198852108,3.6056227448177935e-11,0.023975574362762236,0.051640551846398264,0.024632044375683726,0.037071877854460214,0.0,0,0.037071877854460214,0.024632044375683726,0.037071877854460214,0.0,0,0.037071877854460214,False,True
somatic_grid_14.25_0.7/S2/baseline,somatic_grid_14.25_0.7,0.06732123960214488,0.06256089455074941,6.560217656437217e-05,0.050018027853458685,0.08715916276654906,0.06731908809394205,0.06256071203092263,0.0,0,0.06256071203092263,0.06731908809394205,0.06256071203092263,0.0,0,0.06256071203092263,False,True
somatic_grid_14.25_0.7/S2/Syn,somatic_grid_14.25_0.7,0.06732123960214488,0.06256089455074941,6.560217656437217e-05,0.0031693955671388096,0.3649846532596954,0.10458942333221402,0.08531288355559496,0.3618017499870348,9,0.08531288355559496,0.11187879647468574,0.0874343312160875,0.36181512309242225,10,0.0874343312160875,True,True
somatic_grid_14.25_0.7/S2/CaMKII,somatic_grid_14.25_0.7,0.06732123960214488,0.06256089455074941,6.560217656437217e-05,0.02966327679631436,0.08715916276654906,0.030922509028530002,0.04039381020952959,0.0,0,0.04039381020952959,0.030922509028530002,0.04039381020952959,0.0,0,0.04039381020952959,False,True
somatic_grid_14.25_0.7/S2/hDlx,somatic_grid_14.25_0.7,0.06732123960214488,0.06256089455074941,6.560217656437217e-05,0.016656909195951333,0.42379621490737396,0.15685455328308026,0.1176539507379432,0.40679904884049545,12,0.1176539507379432,0.15749907233626198,0.1181349066837126,0.4068029475373536,11,0.1181349066837126,True,True
somatic_grid_14.25_0.7/S2/I_spared,somatic_grid_14.25_0.7,0.06732123960214488,0.06256089455074941,6.560217656437217e-05,0.02966327679631436,0.08715916276654906,0.030922509028530002,0.04039381020952959,0.0,0,0.04039381020952959,0.030922509028530002,0.04039381020952959,0.0,0,0.04039381020952959,False,True
somatic_grid_14.25_0.7/S1/baseline,somatic_grid_14.25_0.7,0.04963499528645953,0.05115659198852108,3.6056227448177935e-11,0.049288038485100306,0.051640551846398264,0.049634995284876776,0.051156591987958376,0.0,0,0.051156591987958376,0.049634995284876776,0.051156591987958376,0.0,0,0.051156591987958376,False,True
somatic_grid_14.25_0.7/S1/Syn,somatic_grid_14.25_0.7,0.04963499528645953,0.05115659198852108,3.6056227448177935e-11,0.036598445954365816,0.09070834370578107,0.086750454366089,0.039053120496007884,0.0,0,0.039053120496007884,0.086750454366089,0.039053120496007884,0.0,0,0.039053120496007884,False,True
somatic_grid_14.25_0.7/S1/CaMKII,somatic_grid_14.25_0.7,0.04963499528645953,0.05115659198852108,3.6056227448177935e-11,0.023975574362762236,0.051640551846398264,0.024632044375683726,0.037071877854460214,0.0,0,0.037071877854460214,0.024632044375683726,0.037071877854460214,0.0,0,0.037071877854460214,False,True
somatic_grid_14.25_0.7/S1/hDlx,somatic_grid_14.25_0.7,0.04963499528645953,0.05115659198852108,3.6056227448177935e-11,0.02890284184485755,0.32769948861067477,0.13792583794434513,0.08206599586151796,0.28817333356069097,12,0.08206599586151796,0.14429563331189657,0.08383888825096868,0.2881729876469812,13,0.08383888825096868,True,True
somatic_grid_14.25_0.7/S1/I_spared,somatic_grid_14.25_0.7,0.04963499528645953,0.05115659198852108,3.6056227448177935e-11,0.023975574362762236,0.051640551846398264,0.024632044375683726,0.037071877854460214,0.0,0,0.037071877854460214,0.024632044375683726,0.037071877854460214,0.0,0,0.037071877854460214,False,True
somatic_grid_14.5_0.5/S2/baseline,somatic_grid_14.5_0.5,0.07023919872361556,0.06455072971176963,0.0004877133395018024,0.050018126359169045,0.09698803645554259,0.0702253110228586,0.0645501121610583,4.565792188770956e-15,0,0.0645501121610583,0.07022531102285842,0.06455011216105823,0.0,0,0.06455011216105823,False,True
somatic_grid_14.5_0.5/S2/Syn,somatic_grid_14.5_0.5,0.07023919872361556,0.06455072971176963,0.0004877133395018024,0.0035030998259096635,0.3147429955232089,0.0960960905025676,0.07890530353397526,0.3110583038570651,9,0.07890530353397526,0.0960868304367652,0.07890842802525472,0.31104903601947054,9,0.07890842802525472,True,True
somatic_grid_14.5_0.5/S2/CaMKII,somatic_grid_14.5_0.5,0.07023919872361556,0.06455072971176963,0.0004877133395018024,0.03050773509824381,0.09698803645554259,0.03188458943048599,0.04091487185161405,0.0,0,0.04091487185161405,0.03188458943048599,0.04091487185161405,0.0,0,0.04091487185161405,False,True
somatic_grid_14.5_0.5/S2/hDlx,somatic_grid_14.5_0.5,0.07023919872361556,0.06455072971176963,0.0004877133395018024,0.014011685955685114,0.42966651961174557,0.162684749017358,0.12255238501563764,0.41345121822785597,12,0.12255238501563764,0.16295944681129645,0.12222609643035574,0.41344958209579336,12,0.12222609643035574,True,True
somatic_grid_14.5_0.5/S2/I_spared,somatic_grid_14.5_0.5,0.07023919872361556,0.06455072971176963,0.0004877133395018024,0.03050773509824381,0.09698803645554259,0.03188458943048599,0.04091487185161405,0.0,0,0.04091487185161405,0.03188458943048599,0.04091487185161405,0.0,0,0.04091487185161405,False,True
somatic_grid_14.5_0.5/S1/baseline,somatic_grid_14.5_0.5,0.04963499528645953,0.05115659198852108,3.6056227448177935e-11,0.049288038485100306,0.051640551846398264,0.049634995284876776,0.051156591987958376,0.0,0,0.051156591987958376,0.049634995284876776,0.051156591987958376,0.0,0,0.051156591987958376,False,True
somatic_grid_14.5_0.5/S1/Syn,somatic_grid_14.5_0.5,0.04963499528645953,0.05115659198852108,3.6056227448177935e-11,0.034063077877460116,0.0639981100894282,0.06279598619378333,0.03528549361729111,0.0,0,0.03528549361729111,0.06279598619378333,0.03528549361729111,0.0,0,0.03528549361729111,False,True
somatic_grid_14.5_0.5/S1/CaMKII,somatic_grid_14.5_0.5,0.04963499528645953,0.05115659198852108,3.6056227448177935e-11,0.023975574362762236,0.051640551846398264,0.024632044375683726,0.037071877854460214,0.0,0,0.037071877854460214,0.024632044375683726,0.037071877854460214,0.0,0,0.037071877854460214,False,True
somatic_grid_14.5_0.5/S1/hDlx,somatic_grid_14.5_0.5,0.04963499528645953,0.05115659198852108,3.6056227448177935e-11,0.02890284184485755,0.32769948861067477,0.13792583794434513,0.08206599586151796,0.28817333356069097,12,0.08206599586151796,0.14429563331189657,0.08383888825096868,0.2881729876469812,13,0.08383888825096868,True,True
somatic_grid_14.5_0.5/S1/I_spared,somatic_grid_14.5_0.5,0.04963499528645953,0.05115659198852108,3.6056227448177935e-11,0.023975574362762236,0.051640551846398264,0.024632044375683726,0.037071877854460214,0.0,0,0.037071877854460214,0.024632044375683726,0.037071877854460214,0.0,0,0.037071877854460214,False,True
somatic_grid_14.5_0.6/S2/baseline,somatic_grid_14.5_0.6,0.07023919872361556,0.06455072971176963,0.0004877133395018024,0.050018126359169045,0.09698803645554259,0.0702253110228586,0.0645501121610583,4.565792188770956e-15,0,0.0645501121610583,0.07022531102285842,0.06455011216105823,0.0,0,0.06455011216105823,False,True
somatic_grid_14.5_0.6/S2/Syn,somatic_grid_14.5_0.6,0.07023919872361556,0.06455072971176963,0.0004877133395018024,0.0013663973220411141,0.3573047874422296,0.1001826547149278,0.08504778490779777,0.35593793117796274,9,0.08504778490779777,0.10340488685943311,0.08388369186363616,0.3559347767100839,10,0.08388369186363616,True,True
somatic_grid_14.5_0.6/S2/CaMKII,somatic_grid_14.5_0.6,0.07023919872361556,0.06455072971176963,0.0004877133395018024,0.03050773509824381,0.09698803645554259,0.03188458943048599,0.04091487185161405,0.0,0,0.04091487185161405,0.03188458943048599,0.04091487185161405,0.0,0,0.04091487185161405,False,True
somatic_grid_14.5_0.6/S2/hDlx,somatic_grid_14.5_0.6,0.07023919872361556,0.06455072971176963,0.0004877133395018024,0.014011685955685114,0.42966651961174557,0.162684749017358,0.12255238501563764,0.41345121822785597,12,0.12255238501563764,0.16295944681129645,0.12222609643035574,0.41344958209579336,12,0.12222609643035574,True,True
somatic_grid_14.5_0.6/S2/I_spared,somatic_grid_14.5_0.6,0.07023919872361556,0.06455072971176963,0.0004877133395018024,0.03050773509824381,0.09698803645554259,0.03188458943048599,0.04091487185161405,0.0,0,0.04091487185161405,0.03188458943048599,0.04091487185161405,0.0,0,0.04091487185161405,False,True
somatic_grid_14.5_0.6/S1/baseline,somatic_grid_14.5_0.6,0.04963499528645953,0.05115659198852108,3.6056227448177935e-11,0.049288038485100306,0.051640551846398264,0.049634995284876776,0.051156591987958376,0.0,0,0.051156591987958376,0.049634995284876776,0.051156591987958376,0.0,0,0.051156591987958376,False,True
somatic_grid_14.5_0.6/S1/Syn,somatic_grid_14.5_0.6,0.04963499528645953,0.05115659198852108,3.6056227448177935e-11,0.03495785106485777,0.07618769061016904,0.07397165591592682,0.036731632612658986,0.0,0,0.036731632612658986,0.07397165591592682,0.036731632612658986,0.0,0,0.036731632612658986,False,True
somatic_grid_14.5_0.6/S1/CaMKII,somatic_grid_14.5_0.6,0.04963499528645953,0.05115659198852108,3.6056227448177935e-11,0.023975574362762236,0.051640551846398264,0.024632044375683726,0.037071877854460214,0.0,0,0.037071877854460214,0.024632044375683726,0.037071877854460214,0.0,0,0.037071877854460214,False,True
somatic_grid_14.5_0.6/S1/hDlx,somatic_grid_14.5_0.6,0.04963499528645953,0.05115659198852108,3.6056227448177935e-11,0.02890284184485755,0.32769948861067477,0.13792583794434513,0.08206599586151796,0.28817333356069097,12,0.08206599586151796,0.14429563331189657,0.08383888825096868,0.2881729876469812,13,0.08383888825096868,True,True
somatic_grid_14.5_0.6/S1/I_spared,somatic_grid_14.5_0.6,0.04963499528645953,0.05115659198852108,3.6056227448177935e-11,0.023975574362762236,0.051640551846398264,0.024632044375683726,0.037071877854460214,0.0,0,0.037071877854460214,0.024632044375683726,0.037071877854460214,0.0,0,0.037071877854460214,False,True
somatic_grid_14.5_0.7/S2/baseline,somatic_grid_14.5_0.7,0.07023919872361556,0.06455072971176963,0.0004877133395018024,0.050018126359169045,0.09698803645554259,0.0702253110228586,0.0645501121610583,4.565792188770956e-15,0,0.0645501121610583,0.07022531102285842,0.06455011216105823,0.0,0,0.06455011216105823,False,True
somatic_grid_14.5_0.7/S2/Syn,somatic_grid_14.5_0.7,0.07023919872361556,0.06455072971176963,0.0004877133395018024,0.00141220280537619,0.38027199241353704,0.10569695310629333,0.08843041248020354,0.37885539625997244,9,0.08843041248020354,0.11383028261519425,0.0922765348588948,0.37885812313154893,10,0.0922765348588948,True,True
somatic_grid_14.5_0.7/S2/CaMKII,somatic_grid_14.5_0.7,0.07023919872361556,0.06455072971176963,0.0004877133395018024,0.03050773509824381,0.09698803645554259,0.03188458943048599,0.04091487185161405,0.0,0,0.04091487185161405,0.03188458943048599,0.04091487185161405,0.0,0,0.04091487185161405,False,True
somatic_grid_14.5_0.7/S2/hDlx,somatic_grid_14.5_0.7,0.07023919872361556,0.06455072971176963,0.0004877133395018024,0.014011685955685114,0.42966651961174557,0.162684749017358,0.12255238501563764,0.41345121822785597,12,0.12255238501563764,0.16295944681129645,0.12222609643035574,0.41344958209579336,12,0.12222609643035574,True,True
somatic_grid_14.5_0.7/S2/I_spared,somatic_grid_14.5_0.7,0.07023919872361556,0.06455072971176963,0.0004877133395018024,0.03050773509824381,0.09698803645554259,0.03188458943048599,0.04091487185161405,0.0,0,0.04091487185161405,0.03188458943048599,0.04091487185161405,0.0,0,0.04091487185161405,False,True
somatic_grid_14.5_0.7/S1/baseline,somatic_grid_14.5_0.7,0.04963499528645953,0.05115659198852108,3.6056227448177935e-11,0.049288038485100306,0.051640551846398264,0.049634995284876776,0.051156591987958376,0.0,0,0.051156591987958376,0.049634995284876776,0.051156591987958376,0.0,0,0.051156591987958376,False,True
somatic_grid_14.5_0.7/S1/Syn,somatic_grid_14.5_0.7,0.04963499528645953,0.05115659198852108,3.6056227448177935e-11,0.036598445954365816,0.09070834370578107,0.086750454366089,0.039053120496007884,0.0,0,0.039053120496007884,0.086750454366089,0.039053120496007884,0.0,0,0.039053120496007884,False,True
somatic_grid_14.5_0.7/S1/CaMKII,somatic_grid_14.5_0.7,0.04963499528645953,0.05115659198852108,3.6056227448177935e-11,0.023975574362762236,0.051640551846398264,0.024632044375683726,0.037071877854460214,0.0,0,0.037071877854460214,0.024632044375683726,0.037071877854460214,0.0,0,0.037071877854460214,False,True
somatic_grid_14.5_0.7/S1/hDlx,somatic_grid_14.5_0.7,0.04963499528645953,0.05115659198852108,3.6056227448177935e-11,0.02890284184485755,0.32769948861067477,0.13792583794434513,0.08206599586151796,0.28817333356069097,12,0.08206599586151796,0.14429563331189657,0.08383888825096868,0.2881729876469812,13,0.08383888825096868,True,True
somatic_grid_14.5_0.7/S1/I_spared,somatic_grid_14.5_0.7,0.04963499528645953,0.05115659198852108,3.6056227448177935e-11,0.023975574362762236,0.051640551846398264,0.024632044375683726,0.037071877854460214,0.0,0,0.037071877854460214,0.024632044375683726,0.037071877854460214,0.0,0,0.037071877854460214,False,True
release_grid_0.05_0.45/S2/baseline,release_grid_0.05_0.45,0.06466481848207054,0.06077197099653114,9.929502586020211e-06,0.05001793059774555,0.07962464659693738,0.06466445263642731,0.06077193168268301,0.0,0,0.06077193168268301,0.06466445263642731,0.06077193168268301,0.0,0,0.06077193168268301,False,True
release_grid_0.05_0.45/S2/Syn,release_grid_0.05_0.45,0.06466481848207054,0.06077197099653114,9.929502586020211e-06,0.024606379121183467,0.42704513436565766,0.1831144846423932,0.20014379535656593,0.4024379247692427,9,0.11007908744611127,0.18274016398063309,0.19970696698034016,0.4024379025996641,9,0.10983883183918709,True,True
release_grid_0.05_0.45/S2/CaMKII,release_grid_0.05_0.45,0.06466481848207054,0.06077197099653114,9.929502586020211e-06,0.05001793059774555,0.07962464659693738,0.06261759928657443,0.05736112898691559,0.0,0,0.05736112898691559,0.06261759928657443,0.05736112898691559,0.0,0,0.05736112898691559,False,True
release_grid_0.05_0.45/S2/hDlx,release_grid_0.05_0.45,0.06466481848207054,0.06077197099653114,9.929502586020211e-06,0.049043044393337426,0.45702863378641145,0.2620665087197741,0.28541469180552487,0.40798436164578744,7,0.14270734590276243,0.26236640277195317,0.28608308743555777,0.40798296643931536,7,0.14304154371777889,True,True
release_grid_0.05_0.45/S2/I_spared,release_grid_0.05_0.45,0.06466481848207054,0.06077197099653114,9.929502586020211e-06,0.05001793059774555,0.07962464659693738,0.06261759928657443,0.05736112898691559,0.0,0,0.05736112898691559,0.06261759928657443,0.05736112898691559,0.0,0,0.05736112898691559,False,True
release_grid_0.05_0.45/S1/baseline,release_grid_0.05_0.45,0.04963499528645953,0.05115659198852108,3.6056227448177935e-11,0.049288038485100306,0.051640551846398264,0.049634995284876776,0.051156591987958376,0.0,0,0.051156591987958376,0.049634995284876776,0.051156591987958376,0.0,0,0.051156591987958376,False,True
release_grid_0.05_0.45/S1/Syn,release_grid_0.05_0.45,0.04963499528645953,0.05115659198852108,3.6056227448177935e-11,0.049288038485100306,0.13390422425900209,0.11749502647829778,0.10671487359292652,1.4258860592253342e-08,5,0.05869318047610959,0.11749502662538579,0.10671487365094331,9.407968848407222e-11,4,0.058693180508018826,False,True
release_grid_0.05_0.45/S1/CaMKII,release_grid_0.05_0.45,0.04963499528645953,0.05115659198852108,3.6056227448177935e-11,0.04861485236895188,0.051640551846398264,0.04882905388312509,0.04919316513596424,0.0,0,0.04919316513596424,0.04882905388312509,0.04919316513596424,0.0,0,0.04919316513596424,False,True
release_grid_0.05_0.45/S1/hDlx,release_grid_0.05_0.45,0.04963499528645953,0.05115659198852108,3.6056227448177935e-11,0.04560931166813532,0.28799448679692186,0.13577237317519952,0.15353097486646813,0.24238421194655896,10,0.07676548743323407,0.14050046511156802,0.15756870859927694,0.2423829874778305,9,0.07878435429963847,True,True
release_grid_0.05_0.45/S1/I_spared,release_grid_0.05_0.45,0.04963499528645953,0.05115659198852108,3.6056227448177935e-11,0.04861485236895188,0.051640551846398264,0.04882905388312509,0.04919316513596424,0.0,0,0.04919316513596424,0.04882905388312509,0.04919316513596424,0.0,0,0.04919316513596424,False,True
release_grid_0.05_0.5/S2/baseline,release_grid_0.05_0.5,0.06466481848207054,0.06077197099653114,9.929502586020211e-06,0.05001793059774555,0.07962464659693738,0.06466445263642731,0.06077193168268301,0.0,0,0.06077193168268301,0.06466445263642731,0.06077193168268301,0.0,0,0.06077193168268301,False,True
release_grid_0.05_0.5/S2/Syn,release_grid_0.05_0.5,0.06466481848207054,0.06077197099653114,9.929502586020211e-06,0.0411704882909714,0.4441751407791799,0.21920945066925585,0.2354013308979913,0.40299603797100897,8,0.11770066544899566,0.22590979197552138,0.23806550731136064,0.40300029431414736,9,0.11903275365568032,True,True
release_grid_0.05_0.5/S2/CaMKII,release_grid_0.05_0.5,0.06466481848207054,0.06077197099653114,9.929502586020211e-06,0.05001793059774555,0.07962464659693738,0.06261759928657443,0.05736112898691559,0.0,0,0.05736112898691559,0.06261759928657443,0.05736112898691559,0.0,0,0.05736112898691559,False,True
release_grid_0.05_0.5/S2/hDlx,release_grid_0.05_0.5,0.06466481848207054,0.06077197099653114,9.929502586020211e-06,0.049043044393337426,0.45702863378641145,0.2620665087197741,0.28541469180552487,0.40798436164578744,7,0.14270734590276243,0.26236640277195317,0.28608308743555777,0.40798296643931536,7,0.14304154371777889,True,True
release_grid_0.05_0.5/S2/I_spared,release_grid_0.05_0.5,0.06466481848207054,0.06077197099653114,9.929502586020211e-06,0.05001793059774555,0.07962464659693738,0.06261759928657443,0.05736112898691559,0.0,0,0.05736112898691559,0.06261759928657443,0.05736112898691559,0.0,0,0.05736112898691559,False,True
release_grid_0.05_0.5/S1/baseline,release_grid_0.05_0.5,0.04963499528645953,0.05115659198852108,3.6056227448177935e-11,0.049288038485100306,0.051640551846398264,0.049634995284876776,0.051156591987958376,0.0,0,0.051156591987958376,0.049634995284876776,0.051156591987958376,0.0,0,0.051156591987958376,False,True
release_grid_0.05_0.5/S1/Syn,release_grid_0.05_0.5,0.04963499528645953,0.05115659198852108,3.6056227448177935e-11,0.049288038485100306,0.18105647853385637,0.13556137399327864,0.12869109403544854,0.0818880813811801,10,0.06434554701772427,0.1366805545981719,0.12980922536216302,0.08198227190800701,9,0.06490461268108151,False,True
release_grid_0.05_0.5/S1/CaMKII,release_grid_0.05_0.5,0.04963499528645953,0.05115659198852108,3.6056227448177935e-11,0.04861485236895188,0.051640551846398264,0.04882905388312509,0.04919316513596424,0.0,0,0.04919316513596424,0.04882905388312509,0.04919316513596424,0.0,0,0.04919316513596424,False,True
release_grid_0.05_0.5/S1/hDlx,release_grid_0.05_0.5,0.04963499528645953,0.05115659198852108,3.6056227448177935e-11,0.04560931166813532,0.28799448679692186,0.13577237317519952,0.15353097486646813,0.24238421194655896,10,0.07676548743323407,0.14050046511156802,0.15756870859927694,0.2423829874778305,9,0.07878435429963847,True,True
release_grid_0.05_0.5/S1/I_spared,release_grid_0.05_0.5,0.04963499528645953,0.05115659198852108,3.6056227448177935e-11,0.04861485236895188,0.051640551846398264,0.04882905388312509,0.04919316513596424,0.0,0,0.04919316513596424,0.04882905388312509,0.04919316513596424,0.0,0,0.04919316513596424,False,True
release_grid_0.05_0.55/S2/baseline,release_grid_0.05_0.55,0.06466481848207054,0.06077197099653114,9.929502586020211e-06,0.05001793059774555,0.07962464659693738,0.06466445263642731,0.06077193168268301,0.0,0,0.06077193168268301,0.06466445263642731,0.06077193168268301,0.0,0,0.06077193168268301,False,True
release_grid_0.05_0.55/S2/Syn,release_grid_0.05_0.55,0.06466481848207054,0.06077197099653114,9.929502586020211e-06,0.05001793059774555,0.42635725850590706,0.401621818230607,0.4172652347113423,0.0,0,0.18776935562010397,0.401621818230607,0.4172652347113423,0.0,0,0.18776935562010397,False,True
release_grid_0.05_0.55/S2/CaMKII,release_grid_0.05_0.55,0.06466481848207054,0.06077197099653114,9.929502586020211e-06,0.05001793059774555,0.07962464659693738,0.06261759928657443,0.05736112898691559,0.0,0,0.05736112898691559,0.06261759928657443,0.05736112898691559,0.0,0,0.05736112898691559,False,True
release_grid_0.05_0.55/S2/hDlx,release_grid_0.05_0.55,0.06466481848207054,0.06077197099653114,9.929502586020211e-06,0.049043044393337426,0.45702863378641145,0.2620665087197741,0.28541469180552487,0.40798436164578744,7,0.14270734590276243,0.26236640277195317,0.28608308743555777,0.40798296643931536,7,0.14304154371777889,True,True
