run,current_uA_cm2,fraction,group,seeds,rate_hz_mean,rate_hz_seed_sd,block_mean,block_seed_sd,late_voltage_mV_mean,late_voltage_mV_seed_sd,h_available_mean,h_available_seed_sd,synaptic_inward_uA_cm2_mean,synaptic_inward_uA_cm2_seed_sd,cv_normalized_mean,cv_normalized_seed_sd,cs_normalized_mean,cs_normalized_seed_sd,optical_alpha_half_mean,optical_alpha_half_seed_sd
block_uncoupled,120,0.5,all,1,49.29999923706055,0.0,0.4,0.0,-39.502384185791016,0.0,0.05568964406847954,0.0,0.0,0.0,1.1258954730577002,0.0,nan,0.0,nan,0.0
block_uncoupled,120,0.5,KD,1,12.199999809265137,0.0,0.8,0.0,-36.52482604980469,0.0,0.03591357171535492,0.0,0.0,0.0,1.247097080155393,0.0,nan,0.0,nan,0.0
block_uncoupled,120,0.5,control,1,86.4000015258789,0.0,0.0,0.0,-42.47993469238281,0.0,0.07546572387218475,0.0,0.0,0.0,1.0046939745564947,0.0,nan,0.0,nan,0.0
block_uncoupled,120,0.75,all,1,34.5,0.0,0.6,0.0,-38.00754165649414,0.0,0.04631715267896652,0.0,0.0,0.0,1.1964642938551437,0.0,nan,0.0,nan,0.0
block_uncoupled,120,0.75,KD,1,9.600000381469727,0.0,0.8,0.0,-36.40505599975586,0.0,0.03542648255825043,0.0,0.0,0.0,1.2590543135556325,0.0,nan,0.0,nan,0.0
block_uncoupled,120,0.75,control,1,109.19999694824219,0.0,0.0,0.0,-42.815006256103516,0.0,0.07898915559053421,0.0,0.0,0.0,1.0086940175607035,0.0,nan,0.0,nan,0.0
block_uncoupled,120,1,all,1,8.199999809265137,0.0,0.825,0.0,-36.4682731628418,0.0,0.03556033968925476,0.0,0.0,0.0,1.2473284992693086,0.0,nan,0.0,nan,0.0
block_uncoupled,120,1,KD,1,8.199999809265137,0.0,0.825,0.0,-36.4682731628418,0.0,0.03556033968925476,0.0,0.0,0.0,1.2473284992693086,0.0,nan,0.0,nan,0.0
block_validation,20,0,all,3,69.56666564941406,0.5795123196365854,0.0,0.0,-54.734564463297524,0.12320909471526527,0.3199617365996043,0.0012943012708502993,4.490589618682861,0.2340899792323316,1.0,0.0,1.0,0.0,1.0,0.0
block_validation,20,0,control,3,69.56666564941406,0.5795123196365854,0.0,0.0,-54.734564463297524,0.12320909471526527,0.3199617365996043,0.0012943012708502993,4.490589618682861,0.2340899792323316,1.0,0.0,1.0,0.0,1.0,0.0
block_validation,20,0.1,all,3,73.73333485921223,0.38188130791298663,0.0,0.0,-53.87411753336588,0.05271692262236418,0.3008437653382619,0.001772673452416841,4.819918314615886,0.27113855524892816,1.0682285723245932,0.004015282390237942,1.073229444148249,0.01200922593733494,1.0707290082364211,0.0050539797591274945
block_validation,20,0.1,KD,3,111.5,1.8027756377319946,0.0,0.0,-46.102027893066406,0.5476686624224537,0.16990831991036734,0.004559714346071534,4.104202747344971,0.6102071165077989,1.7039085352564216,0.01789575404378359,0.9142772729264795,0.12701192401832287,1.3090929040914507,0.07244812032818808
block_validation,20,0.1,control,3,69.5370381673177,0.28509023535176103,0.0,0.0,-54.737684885660805,0.0518830509246939,0.315392126639684,0.00180573443818773,4.8994425137837725,0.2749558707893124,0.9975975263262158,0.005354473099446938,1.0908908487284725,0.004636016780644747,1.044244187527344,0.0024370074872624727
block_validation,20,0.2,all,3,78.5,0.7000023978122554,0.0,0.0,-52.825548807779946,0.07945373684523246,0.28500865896542865,0.0015218993980775164,5.0173845291137695,0.2670927410277374,1.1454944892648722,0.0027236717955827507,1.1172745846848702,0.004173129931066221,1.131384536974871,0.0014538204082992056
block_validation,20,0.2,KD,3,111.91666666666667,0.8779711460710616,0.0,0.0,-46.11279805501302,0.12714263535062612,0.16925383607546488,0.0025607230589760545,4.319352467854817,0.22541812306833411,1.7052884606575673,0.012007071194230605,0.9619382131277746,0.013213318339758846,1.3336133368926708,0.011887907730533068
block_validation,20,0.2,control,3,70.14583333333333,0.8890245122229945,0.0,0.0,-54.50373967488607,0.07473514983855957,0.31394736965497333,0.0019616209505226847,5.191892782847087,0.2788455105533688,1.0055459509915348,0.006323800544824177,1.156108731131331,0.0025452763134598353,1.0808273410614329,0.0032715635499568287
block_validation,20,0.3,all,3,82.98333485921223,0.596516457233747,0.0,0.0,-51.92076110839844,0.19072599207274976,0.2686084508895874,0.0014683593204420397,5.249826113382976,0.17927457792900228,1.218875929136091,0.003336872042530113,1.169836942736973,0.022589335769888974,1.194356435936532,0.010277207575195296
block_validation,20,0.3,KD,3,111.5,0.44095903245785056,0.0,0.0,-46.020886739095054,0.14701775540953263,0.16825620333353677,0.001982199366744536,4.543063640594482,0.3568471416776783,1.700578306550179,0.005837177415528127,1.0108427474861068,0.03133284327840724,1.3557105270181429,0.0146227142877751
block_validation,20,0.3,control,3,70.76190439860027,0.7867981012329155,0.0,0.0,-54.449275970458984,0.20946786014000257,0.31161652008692425,0.0013580316096047553,5.552724520365397,0.10687607977580062,1.01243200113221,0.006920067975770683,1.2379773571159982,0.041817621342465146,1.125204679124104,0.01892460890269649
